预测位移数据：4801点
 3.806023,5.402459
 1.703709,5.143551
 0.427757,4.886644
 0.000000,4.636136
 0.427757,4.396314
 1.703709,4.171282
 3.806023,3.964892
 6.698730,3.780675
 10.332333,3.621786
 14.644661,3.490943
 19.561929,3.390386
 25.000000,3.321836
 30.865828,3.286465
 37.059048,3.284877
 43.473690,3.317100
 50.000000,3.382582
 56.526310,3.480200
 62.940952,3.608284
 69.134172,3.764641
 75.000000,3.946596
 80.438071,4.151033
 85.355339,4.374455
 89.667667,4.613038
 93.301270,4.862701
 96.193977,5.119172
 98.296291,5.378064
 99.572243,5.634947
 100.000000,5.885428
 99.572243,6.125222
 98.296291,6.350226
 96.193977,6.556593
 93.301270,6.740793
 89.667667,6.899674
 85.355339,7.030519
 80.438071,7.131089
 75.000000,7.199665
 69.134172,7.235071
 62.940952,7.236703
 56.526310,7.204530
 50.000000,7.139104
 43.473690,7.041543
 37.059048,6.913514
 30.865828,6.757207
 25.000000,6.575297
 19.561929,6.370895
 14.644661,6.147498
 10.332333,5.908928
 6.698730,5.659267
 3.806023,5.402788
 1.703709,5.143879
 0.427757,4.886972
 0.000000,4.636463
 0.427757,4.396641
 1.703709,4.171608
 3.806023,3.965218
 6.698730,3.781001
 10.332333,3.622112
 14.644661,3.491269
 19.561929,3.390712
 25.000000,3.322161
 30.865828,3.286790
 37.059048,3.285202
 43.473690,3.317426
 50.000000,3.382907
 56.526310,3.480525
 62.940952,3.608610
 69.134172,3.764967
 75.000000,3.946921
 80.438071,4.151359
 85.355339,4.374781
 89.667667,4.613365
 93.301270,4.863028
 96.193977,5.119500
 98.296291,5.378391
 99.572243,5.635275
 100.000000,5.885756
 99.572243,6.125550
 98.296291,6.350555
 96.193977,6.556922
 93.301270,6.741122
 89.667667,6.900003
 85.355339,7.030848
 80.438071,7.131419
 75.000000,7.199994
 69.134172,7.235401
 62.940952,7.237032
 56.526310,7.204860
 50.000000,7.139434
 43.473690,7.041872
 37.059048,6.913843
 30.865828,6.757537
 25.000000,6.575626
 19.561929,6.371224
 14.644661,6.147826
 10.332333,5.909256
 6.698730,5.659595
 3.806023,5.403115
 1.703709,5.144206
 0.427757,4.887299
 0.000000,4.636790
 0.427757,4.396967
 1.703709,4.171934
 3.806023,3.965544
 6.698730,3.781327
 10.332333,3.622437
 14.644661,3.491594
 19.561929,3.391037
